segment_id,vehicle,session_index,split,proxy_capacity_ah,soc_start,voltage_start,voltage_60,voltage_300,voltage_600,current_mean,tmax_mean,temperature_rise,cell_gap_mean,cell_gap_max
vehicle_018_session_00068,vehicle_018,68,test,133.7951508109041,35.2,330.8,331.7,333.5,335.7,-74.28817355263158,37.88157894736842,1,0.034500000000000024,0.039000000000000146
vehicle_018_session_00069,vehicle_018,69,test,133.76586492822523,40.0,332.4,333.4,335.575,338.8,-73.97733106666666,39.85333333333333,2,0.03826666666666663,0.04599999999999982
vehicle_018_session_00070,vehicle_018,70,test,130.61434240240243,25.6,327.8,328.70000000000005,329.79999999999995,330.8,-50.87237039473684,33.0,0,0.02400000000000003,0.025000000000000355
vehicle_018_session_00071,vehicle_018,71,test,133.51529385658915,13.6,322.7,323.8,325.7,327.4,-49.59737815789474,35.0,0,0.030105263157894677,0.03300000000000036
vehicle_018_session_00072,vehicle_018,72,test,133.5637868817751,17.6,325.7,327.0,328.9,330.2,-74.16711486842104,37.94736842105263,1,0.035263157894736864,0.04100000000000037
vehicle_018_session_00073,vehicle_018,73,test,130.19395726175992,25.6,326.0,327.25,328.6,329.4,-37.539465078947366,36.0,0,0.019605263157894775,0.02200000000000024
vehicle_018_session_00074,vehicle_018,74,test,130.66758713186073,18.4,325.0,326.0,327.4,328.2,-45.00533386666667,37.0,0,0.028786666666666627,0.0349999999999997
vehicle_018_session_00075,vehicle_018,75,test,129.7469357897287,12.4,323.5,324.29999999999995,326.1,327.5,-49.939994,35.0,0,0.02943999999999995,0.03200000000000003
vehicle_018_session_00076,vehicle_018,76,test,131.11410963925763,54.4,342.4,342.8,344.7,347.1,-45.00263184210527,36.671052631578945,1,0.040434210526315816,0.04200000000000026
vehicle_018_session_00077,vehicle_018,77,test,129.33221835171568,10.8,320.5,321.5,322.7,323.9,-25.913338666666665,39.0,0,0.02361333333333336,0.025000000000000355
vehicle_018_session_00078,vehicle_018,78,test,132.8797813327423,5.6,319.6,321.2125,324.1,326.6,-70.34667,39.86666666666667,1,0.04053333333333333,0.04400000000000004
vehicle_018_session_00079,vehicle_018,79,test,131.28231313725493,30.8,327.7,329.29999999999995,330.3,331.3,-44.660002666666664,40.0,0,0.02280000000000002,0.02400000000000002
vehicle_018_session_00080,vehicle_018,80,test,133.65721183544892,39.2,331.6,332.8,334.775,337.4,-69.41199173333334,37.45333333333333,1,0.036226666666666664,0.04200000000000026
vehicle_018_session_00081,vehicle_018,81,test,132.60638466961282,20.4,326.6,327.9,329.4,330.7,-70.43947342105264,36.0921052631579,2,0.032197368421052634,0.038000000000000256
vehicle_018_session_00082,vehicle_018,82,test,133.19349576162443,26.0,328.2,329.29999999999995,330.7,332.1,-70.3280116,35.44,1,0.030933333333333368,0.03200000000000003
vehicle_018_session_00083,vehicle_018,83,test,129.444178124183,64.8,348.2,349.75,352.15,354.4,-37.555255631578945,35.828947368421055,1,0.03713157894736844,0.039000000000000146
vehicle_018_session_00084,vehicle_018,84,test,131.0551951016865,53.2,340.5,342.2,345.5,349.4,-70.45525921052631,39.1578947368421,1,0.04981578947368418,0.05500000000000016
vehicle_018_session_00085,vehicle_018,85,test,133.79373669907406,39.6,331.7,333.0,334.9375,337.7,-70.28001746666665,37.81333333333333,1,0.03722666666666665,0.04400000000000004
vehicle_018_session_00086,vehicle_018,86,test,129.29043901359546,24.8,325.8,327.25,328.55,329.2,-37.399990157894734,35.0,0,0.01981578947368424,0.02100000000000035
vehicle_018_session_00087,vehicle_018,87,test,132.30570338708606,16.4,324.9,326.35,328.5,329.9,-70.2013264473684,33.0,0,0.03503947368421054,0.040999999999999925
vehicle_018_session_00088,vehicle_018,88,test,130.96423239981786,26.4,329.6,330.6,331.7,333.2,-74.60132407894737,37.973684210526315,2,0.03244736842105266,0.03500000000000014
vehicle_018_session_00089,vehicle_018,89,test,129.1549237613889,36.0,328.5,329.9,331.4,332.5,-37.3723686618421,35.8421052631579,1,0.02234210526315793,0.025000000000000355
vehicle_018_session_00090,vehicle_018,90,test,132.21096752645502,55.2,341.1,342.6,344.9,346.9,-37.43333016,36.946666666666665,1,0.03836000000000005,0.040999999999999925
vehicle_018_session_00091,vehicle_018,91,test,129.74313425044096,31.2,327.2,328.55,329.9,330.8,-37.53288542105263,35.0,0,0.02053947368421053,0.02300000000000013
vehicle_018_session_00092,vehicle_018,92,test,131.98957388301002,24.0,327.2,328.0,329.1,329.9,-49.70658960526317,35.0,0,0.024118421052631595,0.026000000000000245
vehicle_018_session_00093,vehicle_018,93,test,131.57116360463448,22.4,327.4,328.55,329.9,331.1,-69.70401093333332,34.42666666666667,1,0.030493333333333327,0.03300000000000036
vehicle_018_session_00094,vehicle_018,94,test,130.51299774305556,40.4,332.4,333.55,335.6,338.8,-69.43552039473686,35.3421052631579,1,0.0390394736842105,0.04700000000000015
vehicle_018_session_00095,vehicle_018,95,test,133.2689768356076,31.2,329.6,330.6,332.1,333.8,-70.13421855263158,37.71052631578947,1,0.030828947368421095,0.03300000000000036
vehicle_018_session_00096,vehicle_018,96,test,134.62714481179552,44.4,333.5,334.9,337.7,341.9,-70.60264157894737,36.026315789473685,2,0.042815789473684175,0.051000000000000156
vehicle_018_session_00097,vehicle_018,97,test,131.4911310142544,23.6,328.2,329.15,330.5,331.9,-74.27468213333333,37.906666666666666,1,0.03156000000000003,0.03300000000000036
vehicle_018_session_00098,vehicle_018,98,test,132.984438443647,16.0,324.7,326.20000000000005,328.6,329.9,-74.45789842105265,37.0,0,0.03636842105263157,0.040999999999999925
vehicle_018_session_00099,vehicle_018,99,test,133.21604666916167,32.8,330.0,331.05,332.5,334.4,-71.52105618421051,39.0,0,0.032184210526315794,0.03500000000000014
vehicle_018_session_00100,vehicle_018,100,test,129.4739000896799,26.8,328.5,329.65,331.0,332.4,-69.52368657894738,33.46052631578947,1,0.030250000000000006,0.03200000000000003
vehicle_018_session_00101,vehicle_018,101,test,129.30625722502808,18.8,325.8,326.6,327.8,328.6,-45.01052736842105,31.0,0,0.024815789473684194,0.030999999999999694
vehicle_018_session_00102,vehicle_018,102,test,131.5937335858586,16.0,324.4,325.25,326.975,328.0,-45.010667733333335,30.0,0,0.027973333333333295,0.03200000000000003
vehicle_018_session_00103,vehicle_018,103,test,130.89225123611115,64.4,349.1,350.2,352.4,354.9,-45.20132592105264,39.0,0,0.03719736842105265,0.039000000000000146
vehicle_018_session_00104,vehicle_018,104,test,131.1199711067366,34.4,329.6,330.1,331.1,332.2,-45.15067666666667,40.0,0,0.02324000000000001,0.025000000000000355
vehicle_018_session_00105,vehicle_018,105,test,129.69150017857146,23.6,326.3,327.5,328.6,329.4,-45.06580157894737,35.0,0,0.022276315789473727,0.02499999999999991
vehicle_018_session_00106,vehicle_018,106,test,129.0318969813368,8.8,320.2,321.05,322.7375,324.4,-40.22134546666667,39.0,0,0.02833333333333334,0.03100000000000014
vehicle_018_session_00107,vehicle_018,107,test,136.56691428767877,59.2,344.4,345.7,348.2,351.0,-49.601325789473684,37.0,0,0.04078947368421049,0.04300000000000015
vehicle_018_session_00108,vehicle_018,108,test,130.27613683796298,26.0,326.4,327.29999999999995,328.1,328.6,-30.476320263157888,36.0,0,0.017197368421052656,0.019000000000000128
vehicle_018_session_00109,vehicle_018,109,test,137.38168447916667,67.6,351.4,352.45,354.79999999999995,357.4,-45.00921144736842,35.0,0,0.037460526315789514,0.039000000000000146
vehicle_018_session_00110,vehicle_018,110,test,129.96184568965518,29.2,327.7,329.4,330.1,331.0,-44.57236894736842,34.89473684210526,1,0.022092105263157885,0.02400000000000002
vehicle_018_session_00111,vehicle_018,111,test,132.79316286324786,63.2,349.6,350.5,352.7,355.2,-45.007895526315785,37.0,0,0.03815789473684211,0.040000000000000036
vehicle_018_session_00112,vehicle_018,112,test,133.3367189484127,62.4,347.2,348.3,350.7,353.2,-45.205343866666674,34.0,0,0.03867999999999998,0.040000000000000036
vehicle_018_session_00113,vehicle_018,113,test,132.3949614022044,11.6,319.9,321.5,323.70000000000005,325.3,-37.29736121315789,33.0,0,0.027460526315789494,0.029999999999999805
vehicle_018_session_00114,vehicle_018,114,test,129.08374245514148,27.2,326.6,327.4,327.9,328.3,-19.96448371052632,31.0,0,0.013355263157894745,0.015000000000000124
vehicle_018_session_00115,vehicle_018,115,test,129.2765351119614,28.8,327.5,328.55,329.6,330.3,-40.076327368421055,33.0921052631579,1,0.019763157894736857,0.02100000000000035
vehicle_018_session_00116,vehicle_018,116,test,131.3758997801758,38.8,330.5,331.4,332.7,334.1,-44.92500171052631,35.0,0,0.024342105263157925,0.028000000000000025
vehicle_018_session_00117,vehicle_018,117,test,129.96747397381458,14.4,322.4,324.0,325.8,327.4,-44.91843105263158,34.0,0,0.027723684210526265,0.03100000000000014
vehicle_018_session_00118,vehicle_018,118,test,130.9923915590481,25.2,328.2,329.2,330.7,332.1,-74.01184644736841,36.0,0,0.03082894736842107,0.03200000000000003
vehicle_018_session_00119,vehicle_018,119,test,129.56716723968987,24.4,327.1,327.9,328.9,329.7,-46.17600773333333,34.0,0,0.021640000000000034,0.02300000000000013
vehicle_018_session_00120,vehicle_018,120,test,130.39124481376268,12.4,321.6,322.6,324.2,325.8,-39.817332133333345,35.0,0,0.026386666666666645,0.028000000000000025
vehicle_018_session_00121,vehicle_018,121,test,129.8474628980892,31.2,329.7,331.05,332.45,334.4,-74.30668466666665,34.49333333333333,1,0.03260000000000001,0.03600000000000003
vehicle_018_session_00122,vehicle_018,122,test,130.72150118118978,12.0,323.5,324.79999999999995,327.4,329.1,-70.64000866666666,33.0,0,0.034599999999999964,0.03799999999999981
vehicle_018_session_00123,vehicle_018,123,test,134.91738764318447,60.8,346.9,348.6,352.1,356.1,-70.6171119736842,32.86842105263158,1,0.045052631578947344,0.0479999999999996
vehicle_018_session_00124,vehicle_018,124,test,130.80788162997902,42.8,332.1,332.75,334.15,336.0,-39.90525368421052,33.0,0,0.025934210526315844,0.03000000000000025
vehicle_018_session_00125,vehicle_018,125,test,129.1403745718908,22.0,327.8,328.9,330.3,331.7,-73.96184315789473,32.35526315789474,1,0.03097368421052635,0.03400000000000025
vehicle_018_session_00126,vehicle_018,126,test,129.78729604748835,28.4,328.9,329.95,331.4,333.0,-70.4144775,31.894736842105264,1,0.03031578947368422,0.03200000000000003
vehicle_018_session_00127,vehicle_018,127,test,128.83980833333337,33.6,330.5,330.6,331.3,332.1,-39.80002000000002,32.61842105263158,1,0.021500000000000033,0.02400000000000002
vehicle_018_session_00128,vehicle_018,128,test,130.6460180173993,26.8,327.7,328.5,329.6,330.3,-45.19867680000001,31.773333333333333,1,0.021533333333333377,0.02300000000000013
vehicle_018_session_00129,vehicle_018,129,test,133.16384324725118,56.4,342.4,344.6375,348.075,351.9,-69.93466439999999,33.0,0,0.04646666666666668,0.051000000000000156
vehicle_018_session_00130,vehicle_018,130,test,130.87428024664752,36.8,331.3,332.2,334.1,336.4,-70.20534386666665,34.666666666666664,1,0.033800000000000004,0.03799999999999981
vehicle_018_session_00131,vehicle_018,131,test,129.1563906711625,25.6,327.7,328.3,329.29999999999995,330.2,-45.007895526315785,31.92105263157895,1,0.02164473684210526,0.02300000000000013
vehicle_018_session_00132,vehicle_018,132,test,128.61912757270693,14.8,322.7,323.2,324.2,325.3,-26.002666933333334,32.0,0,0.023653333333333346,0.026000000000000245
vehicle_018_session_00133,vehicle_018,133,test,128.9585550154321,10.8,322.1,323.0,324.9,326.6,-45.20922144736843,33.0,0,0.02869736842105258,0.03100000000000014
vehicle_018_session_00134,vehicle_018,134,test,129.18232173763738,22.0,327.5,328.5,329.7,330.8,-60.03684657894737,29.07894736842105,1,0.026381578947368443,0.028999999999999915
vehicle_018_session_00135,vehicle_018,135,test,130.00033172123017,46.8,335.3,337.0,340.75,345.0,-74.60000697368419,35.75,1,0.04773684210526317,0.05300000000000038
vehicle_018_session_00136,vehicle_018,136,test,129.06434202869934,10.4,322.1,323.2,325.7,327.5,-59.955264473684196,32.6578947368421,1,0.03309210526315786,0.03500000000000014
vehicle_018_session_00137,vehicle_018,137,test,129.52888628606806,43.2,333.6,335.25,338.3,342.8,-74.89342092105262,28.75,2,0.044039473684210496,0.05300000000000038
vehicle_018_session_00138,vehicle_018,138,test,127.57258025690845,18.0,325.2,326.1,327.75,328.6,-50.19734333333334,32.54666666666667,1,0.027586666666666666,0.03299999999999992
vehicle_018_session_00139,vehicle_018,139,test,129.5610752583979,52.4,337.2,339.6,342.4,344.9,-44.74134333333333,33.373333333333335,1,0.04283999999999997,0.04600000000000026
vehicle_018_session_00140,vehicle_018,140,test,127.30159150022955,18.0,324.4,325.875,327.4,328.3,-44.8,32.0,0,0.02702666666666664,0.03200000000000003
vehicle_018_session_00141,vehicle_018,141,test,128.5618042294622,51.2,338.0,339.95,343.8,347.7,-69.96266746666667,35.16,1,0.05008,0.05400000000000027
vehicle_018_session_00142,vehicle_018,142,test,127.068394663242,22.0,324.9,326.25,327.8,328.6,-37.45599909333333,30.0,0,0.020346666666666652,0.023999999999999577
vehicle_018_session_00143,vehicle_018,143,test,127.90335554029303,22.0,327.5,328.85,330.3,331.7,-73.56579592105264,30.68421052631579,1,0.03164473684210528,0.03300000000000036
vehicle_018_session_00144,vehicle_018,144,test,126.99952513670168,22.8,327.2,328.3,329.6,330.7,-59.812008933333324,30.546666666666667,1,0.026786666666666684,0.028999999999999915
vehicle_018_session_00145,vehicle_018,145,test,128.19689341269842,58.8,344.9,346.85,350.25,354.1,-69.60658894736842,33.86842105263158,1,0.04727631578947366,0.050000000000000266
vehicle_018_session_00146,vehicle_018,146,test,129.413423907644,40.0,331.1,331.9,333.3,335.0,-44.921325466666666,30.186666666666667,1,0.02656,0.029999999999999805
vehicle_018_session_00147,vehicle_018,147,test,125.74786324786326,33.2,329.2,329.9,330.875,331.9,-40.0,29.04,1,0.02173333333333336,0.02400000000000002
vehicle_018_session_00148,vehicle_018,148,test,129.87500249042154,74.4,358.2,359.20000000000005,361.3,363.6,-40.00131592105263,31.0,0,0.03640789473684207,0.038000000000000256
vehicle_018_session_00149,vehicle_018,149,test,127.06324200166273,31.2,328.0,328.6,329.29999999999995,330.0,-27.198676399999997,29.0,0,0.015893333333333367,0.018000000000000238
vehicle_018_session_00150,vehicle_018,150,test,130.2668795622428,50.0,334.6,336.35,339.6,342.2,-37.27630647763158,29.723684210526315,1,0.037723684210526305,0.04300000000000015
vehicle_018_session_00151,vehicle_018,151,test,126.72285331399439,18.0,326.3,327.29999999999995,328.8,329.7,-59.84534026666667,28.906666666666666,1,0.027666666666666697,0.03299999999999992
vehicle_018_session_00152,vehicle_018,152,test,130.1014859920635,41.6,332.7,334.0,336.4,340.2,-74.49736815789474,31.06578947368421,2,0.03917105263157893,0.04700000000000015
vehicle_018_session_00153,vehicle_018,153,test,129.1609619502315,36.0,330.8,331.79999999999995,333.5375,335.8,-69.91599266666667,35.28,1,0.03270666666666671,0.03600000000000003
vehicle_018_session_00154,vehicle_018,154,test,126.48071102561418,18.4,326.1,327.2,328.70000000000005,329.7,-59.79080302631578,33.03947368421053,1,0.028986842105263144,0.03500000000000014
vehicle_018_session_00155,vehicle_018,155,test,125.25461453522425,20.8,326.9,328.1,329.2,330.5,-59.856002399999994,32.0,0,0.02658666666666669,0.02900000000000036
vehicle_018_session_00156,vehicle_018,156,test,127.96920563806383,57.2,344.4,346.5,349.95,354.3,-73.8460572368421,34.89473684210526,1,0.047499999999999966,0.050000000000000266
vehicle_018_session_00157,vehicle_018,157,test,127.39291482371797,35.2,330.8,332.0,333.85,336.3,-73.6736942105263,32.473684210526315,1,0.03380263157894738,0.03799999999999981
vehicle_018_session_00158,vehicle_018,158,test,127.4972232152129,49.2,337.1,338.85,343.1,347.4,-73.67106315789474,31.394736842105264,1,0.04976315789473681,0.05400000000000027
vehicle_018_session_00159,vehicle_018,159,test,126.79587037760417,53.2,340.5,342.45,346.0375,349.9,-69.82667599999999,31.96,1,0.049106666666666646,0.05400000000000027
vehicle_018_session_00160,vehicle_018,160,test,125.92318025655865,17.6,326.1,327.45,329.1375,330.5,-70.09733986666667,29.733333333333334,1,0.0322666666666667,0.039000000000000146
vehicle_018_session_00161,vehicle_018,161,test,125.37579983552634,35.2,331.1,332.29999999999995,334.2,336.9,-73.9421094736842,30.42105263157895,1,0.03452631578947366,0.039000000000000146
vehicle_018_session_00162,vehicle_018,162,test,125.58886170343133,11.6,323.3,325.1,327.75,329.6,-74.21316421052632,33.0,0,0.03619736842105261,0.040000000000000036
vehicle_018_session_00163,vehicle_018,163,test,126.77420465686276,47.2,335.5,337.2,341.20000000000005,345.3,-70.18027315789473,32.0921052631579,2,0.04788157894736843,0.052999999999999936
vehicle_018_session_00164,vehicle_018,164,test,126.63150374137082,30.0,329.7,330.8,332.4,334.4,-73.84605907894738,30.973684210526315,2,0.03197368421052632,0.03500000000000014
vehicle_018_session_00165,vehicle_018,165,test,125.88644153574684,36.8,331.6,332.6,334.65,337.4,-73.87466426666667,31.32,2,0.035826666666666666,0.04200000000000026
vehicle_018_session_00166,vehicle_018,166,test,126.56921657559204,59.2,343.3,344.95,347.5,349.9,-37.761841973684206,30.0,0,0.03605263157894735,0.038000000000000256
vehicle_018_session_00167,vehicle_018,167,test,123.83327945601852,23.2,325.8,327.6,328.6,329.4,-39.68534173333333,29.186666666666667,1,0.019573333333333363,0.021999999999999797
vehicle_018_session_00168,vehicle_018,168,test,124.5609250641026,45.6,333.3,334.7,336.8,339.4,-44.96134333333334,31.706666666666667,1,0.03303999999999995,0.040999999999999925
vehicle_018_session_00169,vehicle_018,169,test,124.49503968253968,35.2,328.5,329.4,330.0,330.7,-22.282894736842106,28.11842105263158,1,0.015407894736842126,0.017000000000000348
vehicle_018_session_00170,vehicle_018,170,test,126.07264923687424,24.8,326.0,327.35,328.85,329.7,-37.63157894736842,27.0,0,0.01894736842105266,0.02100000000000035
vehicle_018_session_00171,vehicle_018,171,test,128.08462364156924,52.0,339.3,341.5,345.4,349.4,-73.1573408,31.0,0,0.050520000000000016,0.05600000000000005
vehicle_018_session_00172,vehicle_018,172,test,123.70571041666676,64.4,350.3,352.45,356.05,360.2,-73.7736994736842,30.960526315789473,1,0.046368421052631593,0.04800000000000004
vehicle_018_session_00173,vehicle_018,173,test,128.87836927643372,70.4,354.9,356.85,360.6,365.0,-74.34737157894736,30.18421052631579,1,0.04711842105263153,0.04900000000000038
vehicle_018_session_00174,vehicle_018,174,test,126.76077575976348,16.8,326.1,327.4375,329.275,330.5,-74.49333533333333,30.946666666666665,1,0.034493333333333334,0.040999999999999925
vehicle_018_session_00175,vehicle_018,175,test,127.24078180928414,38.0,332.1,333.25,335.3,338.3,-74.04667119999999,30.253333333333334,2,0.03729333333333334,0.04300000000000015
vehicle_018_session_00176,vehicle_018,176,test,125.51292467216585,16.8,325.8,327.29999999999995,328.9,330.2,-69.67067693333333,33.0,0,0.03309333333333335,0.040000000000000036
vehicle_018_session_00177,vehicle_018,177,test,125.51228032933506,71.2,355.8,357.6,361.05,365.2,-69.81067506666666,36.16,1,0.04485333333333327,0.04699999999999971
vehicle_018_session_00178,vehicle_018,178,test,126.42032270516077,19.2,326.6,327.8,329.4,330.7,-70.32763657894736,33.23684210526316,1,0.03235526315789475,0.039000000000000146
vehicle_018_session_00179,vehicle_018,179,test,126.47551565470887,22.8,327.7,328.85,330.2,331.6,-69.50526368421053,31.986842105263158,0,0.02963157894736848,0.03200000000000003
vehicle_018_session_00180,vehicle_018,180,test,128.82682932504875,52.0,336.4,337.8,339.79999999999995,341.6,-25.765331199999995,29.0,0,0.03854666666666664,0.040999999999999925
vehicle_018_session_00181,vehicle_018,181,test,123.91565312118436,22.4,326.0,326.6,327.29999999999995,327.8,-22.584010000000003,24.013333333333332,1,0.014359999999999946,0.016000000000000014
vehicle_018_session_00182,vehicle_018,182,test,126.07173527160496,7.6,321.7,323.55,326.5,328.6,-73.87894763157894,28.05263157894737,1,0.03761842105263152,0.040000000000000036
vehicle_018_session_00183,vehicle_018,183,test,125.5169210588488,19.2,326.9,328.2,329.7,331.0,-69.93551986842105,30.986842105263158,2,0.030407894736842127,0.0349999999999997
vehicle_018_session_00184,vehicle_018,184,test,125.53161878255209,25.6,327.5,328.4,329.5,330.5,-50.110533947368424,32.328947368421055,1,0.023460526315789515,0.025000000000000355
vehicle_018_session_00185,vehicle_018,185,test,124.90984819803641,18.4,327.2,328.4,329.9,331.3,-73.70658960526313,27.36842105263158,1,0.03213157894736843,0.037000000000000366
vehicle_018_session_00186,vehicle_018,186,test,126.02078853648423,11.2,323.5,324.9,327.6,329.2,-74.3560032,32.906666666666666,1,0.03592,0.040000000000000036
vehicle_018_session_00187,vehicle_018,187,test,126.21355815397348,28.0,328.2,328.8,329.9,330.8,-45.10934333333334,30.0,0,0.022026666666666698,0.02400000000000002
vehicle_018_session_00188,vehicle_018,188,test,127.30799879454929,34.0,330.5,331.4,333.2,335.2,-69.41446618421053,31.236842105263158,2,0.03239473684210529,0.03699999999999992
vehicle_018_session_00189,vehicle_018,189,test,126.11823764362374,9.6,320.3,322.7,324.65,326.4,-44.66267386666667,26.666666666666668,1,0.030106666666666608,0.03200000000000003
vehicle_018_session_00190,vehicle_018,190,test,125.34505717940687,15.6,324.7,325.7,327.2,328.2,-44.90922118421054,25.0,0,0.02697368421052627,0.03200000000000003
vehicle_018_session_00191,vehicle_018,191,test,128.07088234953707,64.0,347.5,348.55,350.0,351.6,-25.990799473684213,30.0,0,0.03098684210526312,0.03200000000000003
vehicle_018_session_00192,vehicle_018,192,test,125.36583307883522,12.0,323.8,325.7,328.4,329.9,-74.07067213333333,25.706666666666667,1,0.03697333333333332,0.04200000000000026
vehicle_018_session_00193,vehicle_018,193,test,127.15280627136752,42.8,332.5,333.5,335.2,337.4,-45.211853289473694,28.43421052631579,1,0.03080263157894736,0.03699999999999992
vehicle_018_session_00194,vehicle_018,194,test,124.63013554131052,35.6,329.9,330.6,331.7,333.0,-40.11067666666667,26.04,1,0.02296000000000002,0.02499999999999991
vehicle_018_session_00195,vehicle_018,195,test,125.33887302287584,17.6,325.3,326.35,327.8,328.8,-50.18816789473685,29.32894736842105,1,0.026263157894736825,0.03100000000000014
vehicle_018_session_00196,vehicle_018,196,test,125.26813102453103,31.6,330.0,331.20000000000005,332.8,334.9,-70.27368934210527,26.960526315789473,2,0.03190789473684215,0.03600000000000003
vehicle_018_session_00197,vehicle_018,197,test,126.92497739722222,40.8,332.4,333.70000000000005,336.1,339.6,-70.26185355263158,30.82894736842105,1,0.038749999999999965,0.04700000000000015
vehicle_018_session_00198,vehicle_018,198,test,126.30358200317858,17.2,324.9,326.05,327.5,328.6,-50.005263684210526,29.0,0,0.02842105263157893,0.03399999999999981
vehicle_018_session_00199,vehicle_018,199,test,125.28136248306234,34.4,328.6,330.2,331.3,332.5,-44.80790473684211,33.26315789473684,1,0.023671052631578954,0.0259999999999998
vehicle_018_session_00200,vehicle_018,200,test,125.67573131578946,38.0,330.3,331.05,332.2,333.5,-40.007895526315785,31.0,0,0.02382894736842107,0.028000000000000025
vehicle_018_session_00201,vehicle_018,201,test,123.05049924272487,23.6,327.2,328.2,329.2,330.3,-50.08421671052631,27.0,0,0.023473684210526348,0.025000000000000355
vehicle_018_session_00202,vehicle_018,202,test,127.39724116277101,64.8,351.4,352.45,354.7,357.4,-49.9413344,31.0,0,0.03889333333333334,0.040999999999999925
vehicle_018_session_00203,vehicle_018,203,test,125.78410298148154,37.6,331.0,331.9,333.5,335.2,-49.19869421052633,30.56578947368421,1,0.028328947368421075,0.03200000000000003
vehicle_018_session_00204,vehicle_018,204,test,125.24481622013145,23.2,325.5,327.0,328.5,329.2,-37.661832526315784,27.13157894736842,1,0.01978947368421056,0.02200000000000024
vehicle_018_session_00205,vehicle_018,205,test,126.27096525984615,12.4,323.8,325.25,327.8,329.4,-70.19080078947367,27.92105263157895,1,0.03515789473684208,0.040000000000000036
vehicle_018_session_00206,vehicle_018,206,test,125.17694308671653,23.6,328.2,329.7,331.1,332.7,-73.97762934210526,21.592105263157894,1,0.03114473684210531,0.03300000000000036
vehicle_018_session_00207,vehicle_018,207,test,127.35260426136364,44.8,333.3,334.4,336.6,339.6,-50.00789552631579,27.960526315789473,1,0.03596052631578944,0.04499999999999993
vehicle_018_session_00208,vehicle_018,208,test,125.16798197655748,28.0,329.2,330.3,331.9,333.6,-70.42104578947368,23.80263157894737,1,0.032381578947368435,0.0349999999999997
vehicle_018_session_00209,vehicle_018,209,test,127.74284596920293,51.6,338.3,340.75,344.95,348.9,-69.88666706666667,23.76,1,0.053080000000000016,0.058000000000000274
vehicle_018_session_00210,vehicle_018,210,test,124.65179001613852,24.8,328.6,329.79999999999995,331.1,332.5,-70.18534453333334,24.30666666666667,1,0.03100000000000003,0.03299999999999992
vehicle_018_session_00211,vehicle_018,211,test,126.11941309232026,36.4,331.4,332.5,334.6,337.1,-69.13467666666668,25.293333333333333,2,0.034413333333333324,0.040000000000000036
vehicle_018_session_00212,vehicle_018,212,test,126.27688982233045,36.0,331.1,332.575,334.6,337.2,-74.11067666666668,25.866666666666667,2,0.03702666666666666,0.04200000000000026
vehicle_018_session_00213,vehicle_018,213,test,125.53709540399777,26.8,328.9,329.95,331.4,332.8,-69.88933613333333,27.173333333333332,2,0.030706666666666667,0.03299999999999992
vehicle_018_session_00214,vehicle_018,214,test,124.4384837101965,32.4,330.5,331.6,333.4,335.5,-69.94210513157894,23.789473684210527,1,0.03442105263157896,0.03999999999999959
vehicle_018_session_00215,vehicle_018,215,test,123.3195951366631,16.0,323.5,325.35,327.1,328.0,-37.86266626666667,23.0,0,0.024426666666666624,0.028999999999999915
vehicle_018_session_00216,vehicle_018,216,test,126.16065635668842,26.0,328.6,329.9,331.3,332.7,-69.79334733333332,22.386666666666667,1,0.03158666666666673,0.03400000000000025
vehicle_018_session_00217,vehicle_018,217,test,123.77866776819926,26.0,327.5,328.6,329.7,330.8,-44.67237907894738,20.539473684210527,1,0.0222105263157895,0.02400000000000002
vehicle_018_session_00218,vehicle_018,218,test,127.41153445669937,43.2,332.4,333.3,335.075,337.2,-44.914658133333326,25.213333333333335,1,0.031146666666666652,0.03699999999999992
vehicle_018_session_00219,vehicle_018,219,test,124.84071445072586,18.4,324.9,326.475,327.875,328.8,-44.9053356,19.36,1,0.024333333333333325,0.028000000000000025
vehicle_018_session_00220,vehicle_018,220,test,124.87702260861825,19.6,327.2,328.55,329.95,331.3,-69.8500044736842,24.81578947368421,1,0.0309736842105263,0.03500000000000014
vehicle_018_session_00221,vehicle_018,221,test,125.84339066034596,30.8,328.6,329.7,331.0,332.2,-49.994736315789474,21.723684210526315,1,0.024776315789473695,0.027000000000000135
vehicle_018_session_00222,vehicle_018,222,test,125.95442568944848,42.0,333.6,335.04999999999995,338.0,342.4,-74.73290447368421,23.0,2,0.045802631578947366,0.05600000000000005
vehicle_018_session_00223,vehicle_018,223,test,127.91185880681819,27.2,329.7,330.9,331.9,333.2,-69.9592125,25.25,1,0.030355263157894753,0.03299999999999992
vehicle_018_session_00224,vehicle_018,224,test,125.56980527146465,34.4,329.9,330.8,332.15,333.6,-50.280007466666675,24.0,0,0.02728000000000006,0.03000000000000025
vehicle_018_session_00225,vehicle_018,225,test,125.71383804292927,52.4,338.8,342.54999999999995,346.8,350.8,-73.8080088,23.76,1,0.05437333333333332,0.06200000000000028
vehicle_018_session_00226,vehicle_018,226,test,121.40297314205655,74.8,359.9,361.5,365.7,369.6,-71.74211368421052,25.32894736842105,1,0.04706578947368423,0.05000000000000071
vehicle_018_session_00227,vehicle_018,227,test,127.45539892331935,50.0,337.7,339.79999999999995,344.175,348.3,-70.00666733333334,22.76,1,0.04654666666666668,0.051000000000000156
